v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,target
-1.70734,-1.12983,-0.43455,0.05192,-1.17329,-1.14534,0.28137,3.55247,1.5594,1.09791,-1.72674,2.42194,0
3.57162,-0.83266,1.36524,-1.18942,-1.4571,-1.18237,2.03444,2.84524,1.67002,-1.77777,0.81327,-0.9899,0
5.0721,-1.95568,-2.5328,-1.86121,-0.58096,-4.39183,-0.43296,1.36971,4.57987,-1.96266,-3.52013,-0.69644,1
-5.33699,-1.42796,3.91461,1.37688,-1.08834,0.1283,0.20244,-0.00488,-3.16189,2.19647,4.00238,-0.08909,0
2.04494,-0.9833,-4.03267,0.23162,0.32949,-4.1648,-2.24335,0.68364,3.8999,-1.49479,-4.82234,-0.14497,1
-3.53898,0.08369,-0.33463,3.71437,-0.5372,-0.88582,-0.13153,4.93122,0.64827,-0.20418,-0.95792,1.05179,0
2.47868,1.55082,0.9274,-2.57846,-1.27872,0.41997,0.05387,-1.91077,-0.35602,-1.91837,0.47037,-1.13609,1
-1.71141,1.7817,1.09691,-0.58813,-1.22573,0.68484,-0.96838,-1.53282,-1.63578,-0.73667,0.56452,-0.23807,1
2.87457,0.87807,-0.83863,-0.92039,-1.23743,-2.05355,-0.66948,0.53092,1.87309,-3.04787,-1.7041,-1.37628,1
-0.97236,0.31637,-0.0405,0.94227,-0.53636,-0.94792,-0.70703,0.71866,0.13097,-0.80707,-0.39237,-0.38439,0
2.46468,1.64892,-0.71503,-0.44625,-0.02676,1.01529,0.6713,0.78064,0.73626,-1.72328,-0.77868,-0.23757,1
1.16062,2.76807,-0.74286,-1.6268,-0.59198,2.56456,0.56483,0.41628,0.07664,-0.89037,-1.39813,1.53834,1
-6.02073,-1.02019,1.51683,-1.98001,-2.43913,-2.21037,-3.20868,-3.50378,-1.91741,2.30009,-0.16577,1.41046,1
2.93082,0.73363,0.43562,-3.54023,-2.42049,-0.31988,0.9823,1.40219,1.62954,-1.50644,-1.21547,0.90175,1
-2.04382,0.35174,-1.51027,1.39464,-1.00933,-2.17901,-1.6739,2.21844,1.4424,-0.90569,-2.724,0.79383,0
-2.5674,1.37739,0.77707,-1.4253,-1.40751,0.59042,-1.36763,-2.0299,-1.56084,0.32784,-0.12827,0.87417,1
-3.32351,-0.17795,2.49193,-0.26116,-1.79508,0.43533,0.39141,1.0663,-1.54877,1.1274,1.65892,1.098,1
-2.25881,-0.66362,-5.28736,3.0676,1.15293,-3.79694,-3.46125,1.84899,3.35476,-0.062,-6.03716,1.44731,0
-0.17809,-1.44312,3.18277,2.16255,-0.9117,-1.46933,1.47206,2.60698,-0.61922,-1.1992,3.58448,-2.56491,0
2.48051,0.34667,0.15562,-3.09264,-1.9265,-0.55083,0.62886,0.88396,1.50937,-1.08137,-1.22443,0.78787,1
4.21889,2.9986,-2.56331,-1.88899,0.35824,1.5947,-0.06767,-0.83511,1.44658,-2.39948,-2.79521,0.18361,1
-1.3565,-0.82965,1.33153,-0.62723,-1.72004,-0.39191,0.97029,2.80008,0.38541,0.7771,0.21076,1.5776,0
-1.74522,-0.55267,5.01552,-1.22391,-3.01946,0.3286,1.87744,1.63384,-2.0308,0.1359,4.12097,-0.30585,0
-3.06012,-0.30431,-1.01986,2.8521,-0.37398,-2.21582,-1.53076,2.43395,0.83205,-0.37949,-1.63297,0.27101,0
-7.15853,-0.15123,1.81112,-0.24393,-1.58354,-0.19476,-2.39761,-2.48863,-2.98525,2.70309,0.80924,1.71733,1
3.77288,3.64056,0.05099,-0.48542,-1.66942,0.10615,0.12234,1.04684,0.78975,-5.18626,-0.65569,-2.31967,1
-3.20656,-2.79587,-3.10219,2.45176,0.94507,-4.14476,-2.71916,1.00546,2.23196,1.73772,-3.51809,1.1766,0
-4.05356,-2.71494,1.49858,0.17969,-2.1765,-3.20181,-0.74674,2.2064,0.41686,1.69237,-0.00329,1.31223,0
1.56332,-1.17634,0.52965,-0.2416,-1.76867,-2.95883,0.38758,2.90677,2.07805,-1.74355,-0.52852,-0.80894,0
-1.68969,0.7891,0.63393,0.88864,-1.70443,-0.02227,0.60729,3.98478,0.48855,-0.67472,-0.55214,1.27776,0
-0.56184,-0.79488,0.52524,0.04313,-1.56637,-1.8343,0.10422,2.55878,1.12853,-0.49161,-0.54291,0.38112,0
0.55727,1.28618,-1.47606,-1.62709,-0.20726,0.25045,-1.16519,-1.71526,0.40959,-0.38599,-2.03712,0.76941,1
-1.83834,2.14578,-2.17313,-1.47655,0.14548,0.56166,-3.05921,-4.3407,-0.81015,0.29759,-2.71366,1.1296,1
-5.59454,0.23902,0.61907,0.73091,-0.29695,0.82668,-1.53484,-1.33026,-2.25,2.41981,0.27499,1.79833,1
-4.52359,-1.12417,1.97264,-1.08474,-2.28434,-2.51548,-2.39242,-2.34241,-1.55653,1.10991,0.69461,0.08298,1
-2.30392,-0.95557,-0.93351,1.36815,-0.37784,-3.3496,-2.59914,-0.67233,0.57617,-0.34476,-1.43808,-0.7714,0
-1.60941,2.9294,0.80158,-1.62353,-1.43617,2.81865,-0.01728,-0.54435,-1.63629,-0.14789,-0.12473,1.70194,1
-5.88971,1.45609,-0.98479,0.75172,0.39184,-1.07635,-5.39406,-7.17026,-3.08738,0.76891,-0.92692,-0.81296,1
3.68076,1.18575,0.42827,-2.20717,-1.41775,-1.08428,-0.19283,-1.22569,0.75354,-3.06213,-0.14765,-2.04057,1
0.55897,1.02759,-0.5096,0.3909,-1.92376,-2.57956,-1.12938,2.04239,1.65174,-3.06172,-1.85611,-0.95858,1
-1.52015,-1.42948,3.02034,-2.2126,-3.43127,-2.72396,-0.34802,0.35411,-0.23783,-0.19112,1.26621,-0.21643,1
-1.67586,-0.48607,-2.06026,1.07827,-0.35846,-2.32015,-1.65545,1.66554,1.7814,-0.02778,-3.01676,1.12828,0
-1.93733,1.20583,-0.86124,1.53827,-1.58832,0.00376,0.54606,5.94261,1.67546,-0.71937,-2.47357,2.57575,0
-2.31481,-2.07183,2.19268,-0.31381,-2.06388,-2.44225,-0.12753,1.34907,-0.07387,0.73484,1.13696,0.12317,0
-4.62485,0.42601,1.62834,-0.68313,-1.70015,0.1212,-1.40739,-1.3737,-2.08051,1.36279,0.61827,1.2501,1
3.76264,1.33089,1.54283,-2.21299,-2.20705,1.03388,2.68996,3.44887,1.19753,-2.34455,0.46241,0.16188,1
3.87452,-0.48049,-0.38779,0.68522,1.10264,0.53801,2.26784,2.46535,1.51083,-0.98443,0.45418,-0.83441,0
3.16667,0.85998,0.02801,0.42969,-0.9514,-0.52822,1.48895,3.72716,1.85857,-2.8808,-0.43951,-0.94298,0
-3.09072,1.65184,-0.3786,0.05393,-0.14583,1.02952,-1.78115,-2.16568,-1.61347,0.57934,-0.67053,0.88496,1
1.66813,-2.33132,3.27902,1.1653,-2.4691,-4.02356,1.57315,4.39169,1.35819,-2.69381,2.6422,-3.08622,0
-1.96997,-0.86984,3.12081,0.96399,-1.28086,-0.20284,1.10933,1.7294,-1.39396,0.24114,3.01766,-0.67887,0
-4.43758,-0.60999,1.6176,-1.2275,-2.12851,-2.50977,-3.0256,-3.50187,-1.78368,0.75684,0.42056,-0.28622,1
2.22682,1.48478,0.37024,-0.78662,-1.26478,0.95808,1.63002,2.95295,1.01317,-1.84802,-0.37896,0.39131,0
-0.36693,0.63532,-1.3416,-2.53039,-0.81618,0.26194,-0.89459,-0.90974,0.70383,0.84605,-2.52644,2.35746,1
-3.34947,1.30436,2.3767,1.64171,-0.6526,1.93908,0.48446,0.73524,-2.61237,0.21847,2.52861,-0.04546,1
0.93509,-0.50475,-0.3404,-1.43596,-1.47268,-2.00312,-0.41231,0.94194,1.62866,-0.81366,-1.52893,0.32791,1
1.84336,-1.88749,3.02915,0.23954,-3.06322,-3.74235,1.6892,4.90249,1.77265,-2.71912,1.81815,-2.15881,0
-4.63002,-4.32807,2.3604,-0.31977,-2.28212,-3.34646,0.03757,2.71496,0.35742,3.30169,0.84083,2.08471,0
2.30292,1.62443,0.24186,1.50195,0.70845,2.56194,2.47678,3.13933,0.16323,-1.49236,0.97789,-0.38406,0
2.31847,-1.35976,-0.00141,-2.16592,-1.86431,-2.84848,0.14529,1.49471,2.40218,-1.07349,-1.35985,0.00331,1
5.45699,1.63198,-0.17221,-1.99106,-1.51951,-0.81716,0.88623,1.23001,2.07075,-4.05811,-0.95252,-1.73583,1
-5.25464,-1.76947,-0.75423,4.4243,-0.08488,-3.8959,-2.54035,2.11423,0.462,0.41973,-1.11998,-0.33505,0
1.55908,-1.35776,1.70017,0.11175,-2.49652,-3.22868,1.09192,4.29718,1.99687,-2.27953,0.46971,-1.27054,0
5.13921,-1.38309,0.78165,0.54893,-0.89299,-2.49238,2.39143,4.6482,2.9364,-3.13624,0.65414,-2.38082,0
1.43937,-2.93036,1.79505,1.54805,-1.64379,-4.68691,0.82579,4.03927,2.09751,-2.03549,1.28484,-2.59696,0
-6.02761,0.8661,-0.95627,2.65751,1.59993,0.88755,-3.00951,-3.48545,-2.7968,2.11605,-0.18823,0.56613,1
-5.06704,0.18808,2.19122,-0.70821,-1.83673,0.72015,-0.70397,-0.55175,-2.30839,1.99407,1.14485,1.85824,1
-0.65631,0.44452,0.68436,1.77136,0.43515,0.97967,0.75645,1.26718,-0.74538,-0.23613,1.24174,-0.4703,0
-0.21668,-1.31185,3.70031,2.41261,-0.51086,-0.02145,2.54008,3.25185,-1.15625,-0.58698,4.48091,-2.11772,0
1.03803,-0.5258,1.26417,-3.24879,-1.21227,-1.31665,-1.09651,-4.13698,-0.71422,-0.22737,0.83139,-1.22978,1
2.33163,-2.7039,0.49877,0.91464,-1.51641,-4.81921,0.59375,4.19729,3.12252,-2.15225,-0.30999,-1.88317,0
2.20469,3.06562,2.18814,-0.66777,-3.44012,-0.09523,1.15682,3.46295,0.42381,-4.81456,0.63417,-1.59367,1
0.13406,-1.92671,-1.70201,-2.64427,-1.01204,-2.20241,-0.70674,0.66218,2.51325,1.62057,-3.25096,2.67856,0
0.25401,-1.37695,1.5296,1.96844,-1.7395,-3.36442,0.56275,4.21546,1.44049,-2.2128,0.84921,-1.88729,0
-4.9304,-0.01897,0.8965,0.5596,-0.80732,-2.09433,-3.68834,-4.46057,-2.42202,0.46459,0.58695,-1.23379,1
2.5543,2.53673,0.3733,-0.93069,-0.8553,1.51882,0.90033,0.60776,0.0284,-2.5435,0.08636,-0.72466,1
0.18093,-1.78227,2.29067,1.30393,-2.5561,-3.98954,0.63,4.34637,1.4629,-2.28215,1.20899,-1.96769,0
2.26447,-0.17248,-1.76211,-1.68279,0.07678,-2.04073,-1.69389,-2.62333,1.38296,-1.07987,-2.03714,-0.93221,1
2.86108,3.77418,-0.8221,0.74257,1.17691,5.765,3.40369,3.74523,0.02808,-1.18632,-0.14949,1.6353,1
2.11317,2.26661,1.47959,-1.60864,-2.20903,0.07779,0.29498,0.16261,-0.15748,-3.2366,0.56866,-1.49164,1
1.7978,1.60092,0.03913,-1.67364,-0.63411,-0.92392,-1.85127,-4.16781,-0.63168,-2.4475,-0.04799,-2.47643,1
3.39488,0.18286,-4.06505,-1.1037,1.50666,-1.75269,-2.04725,-2.67877,2.47527,-1.11955,-3.91788,-0.50644,1
-1.9428,3.41727,-3.07008,0.27199,1.72758,2.72281,-2.55845,-3.92038,-1.3808,0.35816,-2.6684,1.31683,1
-3.33137,-0.25957,0.51549,2.59768,-0.84965,-3.04544,-2.43158,-0.21319,-0.60285,-1.21612,0.18517,-1.87872,0
0.77276,1.68055,-0.04129,-0.76418,-0.78688,-0.08226,-0.85784,-1.25344,-0.23031,-1.82978,-0.43493,-0.93156,1
5.15118,1.94856,-0.77589,-2.09721,-1.12367,1.03511,2.02245,2.96628,2.36111,-2.8147,-1.65214,0.39072,1
0.32729,0.17229,-1.10338,0.28357,-1.33226,-3.69808,-2.26609,0.04295,1.6429,-2.5581,-2.16361,-1.50045,1
-0.10719,1.50043,-1.0149,-3.16792,-1.41787,-0.20633,-1.83684,-2.64077,0.1896,-0.33672,-2.38987,1.24812,1
2.79604,2.18031,-1.10336,-0.64316,-1.16807,0.37236,0.79853,3.02002,1.95417,-2.75085,-2.12773,0.43177,1
-1.31077,0.82256,-1.48403,2.73892,0.3965,-0.76428,-0.95497,1.9484,0.71467,-1.08619,-1.5412,-0.13985,0
-1.03681,-1.07088,1.31885,-1.8794,-1.84245,-3.25438,-2.29642,-3.3986,-0.55288,-0.50449,0.43479,-1.59338,1
-2.87415,-1.06209,-0.35324,0.84737,-1.51151,-2.19956,-0.7145,3.2824,1.33674,0.59077,-1.81197,1.7805,0
1.94045,1.01436,-0.69494,-2.81605,-1.30523,-0.22109,-0.31473,-0.56957,1.10606,-1.02869,-1.82752,0.74105,1
5.68335,1.96843,-2.35219,-2.58811,0.97883,1.08826,0.01926,-2.56095,1.4168,-2.16313,-1.99151,-0.86395,1
2.56077,-1.35178,0.65666,-0.177,-1.5955,-2.6915,1.18499,3.7252,2.40923,-1.90958,-0.21822,-0.92991,0
-3.60296,0.43003,3.06361,0.85481,-4.06756,-2.94622,-0.99051,2.91898,-0.54158,-2.23674,1.00149,-0.9355,0
0.18628,-1.35162,-0.3255,-1.08042,-1.73183,-3.50019,-1.13963,0.83832,1.88748,-0.74981,-1.7037,-0.03622,1
-0.88201,0.5268,-1.86566,1.41683,0.0941,-2.14405,-2.32215,-0.49113,0.86584,-1.34905,-2.1821,-0.78555,0
-1.75347,-1.49669,1.02587,1.62998,-2.51814,-4.4035,-0.76974,3.97123,1.62201,-1.66007,-0.50173,-0.84674,0
0.36472,-0.44744,-2.19013,-0.26894,-0.48419,-2.56765,-1.52767,0.72286,2.26944,-0.6925,-3.17679,0.56521,1
-2.55898,-0.55869,0.04853,1.26513,-1.14911,-2.17659,-1.19858,1.60947,0.4707,-0.21958,-0.8494,0.22274,0
-5.08611,-2.10583,-1.22738,2.65132,-1.23948,-4.04189,-2.01295,3.95129,1.83138,1.14048,-2.80819,1.92922,0
-5.54172,-1.12484,1.8606,-0.19966,-1.60908,-1.50479,-2.02666,-1.82487,-2.00743,2.03106,0.94913,0.76246,1
-5.10205,1.23218,0.33005,0.30532,-0.3626,0.48394,-2.7166,-3.52136,-2.6698,1.2587,0.03805,0.62511,1
-1.27487,1.44005,-1.17869,-1.83515,-0.59178,0.36368,-1.86711,-2.52084,-0.36429,0.32296,-2.03398,1.3619,1
2.71237,2.28702,0.03575,-0.30862,-2.22166,-0.76488,0.59795,3.4495,1.77503,-4.08488,-1.30193,-0.865,1
-0.54426,-0.19609,1.31253,-2.94609,-2.60746,-0.5552,0.25275,0.78522,0.34982,0.36545,-0.43384,1.68176,1
-3.18856,0.28884,-0.97049,2.09858,-1.61707,-1.47342,-0.4641,5.4057,1.70645,-0.34753,-2.65646,2.25697,0
5.96644,2.87637,0.25393,-3.428,-2.05664,1.37623,2.05017,1.83355,1.71674,-3.82371,-0.89987,-0.335,1
3.94378,-2.44751,1.07093,0.79754,-1.0332,-3.46341,1.98601,4.56826,2.8706,-2.36127,0.84019,-2.27417,0
1.78159,0.90529,1.50419,-3.23746,-2.08153,1.25987,1.61587,0.99609,0.19052,-0.51656,0.3297,1.16325,0
-2.85615,1.7297,-1.03617,0.64091,0.80759,1.68968,-1.62355,-2.29055,-1.61812,0.91909,-0.81613,0.99358,1
-4.53813,-1.24003,1.77073,-1.39668,-2.28232,-1.76206,-1.63356,-1.12738,-1.18119,1.85181,0.29892,1.34356,1
0.61271,-1.25887,0.00244,2.27886,1.44498,0.18496,1.44031,2.18975,0.43229,0.44597,1.07125,-0.53307,0
-2.98073,-1.68328,1.92751,0.52113,-3.18753,-4.26384,-1.09612,2.74717,0.73829,-0.80033,0.06162,-0.36411,0
-3.31393,-0.56372,1.73282,-1.19865,-1.99107,-1.38544,-1.42962,-1.42072,-1.25113,0.8628,0.61195,0.43035,1
-2.66705,-2.07907,-3.32468,0.2337,0.85296,-4.75889,-4.90074,-4.40006,1.17315,1.22442,-3.69438,-0.18564,1
-6.84116,-1.15286,3.01053,-3.18003,-3.9012,-1.41179,-1.95223,-1.64841,-2.13019,3.08677,0.47081,2.96829,1
-2.21217,-0.18154,1.94284,1.34744,-1.13042,-0.96528,-0.27736,0.79076,-1.10145,-0.54391,1.71074,-1.0697,0
-3.2915,1.86605,-1.72765,1.8134,1.72882,2.35849,-1.48456,-1.74266,-1.63544,1.32906,-1.05841,1.32823,1
1.82809,0.04571,-3.75442,-0.46506,1.33879,-2.83651,-3.38444,-4.0929,1.72842,-1.25588,-3.58366,-1.39861,1
-2.03765,-2.09443,0.96904,-0.96999,-1.63976,-2.5203,-0.71825,0.46526,0.44947,1.19777,-0.17329,0.79814,0
5.94792,1.39232,2.00484,-3.94596,-3.3037,1.11863,3.96755,4.96412,2.25621,-3.05829,0.24571,0.61241,1
-1.46025,-0.56888,1.71446,-2.07977,-2.43987,-1.4424,-0.5594,-0.27587,-0.28432,0.21379,0.28645,0.54701,1
2.03744,-1.82833,1.56764,0.3033,-2.05768,-3.66249,0.96781,3.73442,2.08691,-2.29415,0.67286,-1.87141,0
-2.3661,-1.03841,1.75149,1.36607,-0.22501,-0.17014,0.37535,0.79749,-1.19431,0.99284,1.98823,-0.23043,0
-1.34531,-1.74496,3.3498,1.07793,-2.29486,-2.70823,0.66147,2.71481,-0.25036,-1.00618,2.67334,-1.74341,0
-3.22928,-1.20838,-1.20329,1.54836,-1.12343,-2.37245,-0.85679,4.10461,1.8879,0.84184,-2.66886,2.30448,0
1.26844,1.10884,-2.23193,0.27047,1.31984,0.93782,-0.35449,-0.45302,0.75134,-0.34406,-1.83962,0.43647,1
-2.60277,0.4205,1.13698,-1.03353,-1.65355,-0.31757,-1.03022,-0.86559,-1.07172,0.42132,0.12566,0.74557,1
-0.27751,-0.60618,2.78328,1.18576,-0.06653,1.29391,2.21477,1.74211,-1.42017,0.31355,3.5286,-0.8737,0
-2.31923,0.54493,-1.78679,1.69669,-1.09901,-2.09612,-1.60645,3.06394,1.71261,-0.9443,-3.17825,1.22934,0
-2.85132,-0.22191,-0.19626,1.75198,-1.22927,-1.80956,-0.8781,2.94431,0.75367,-0.27967,-1.26654,0.81325,0
-3.89952,-0.37986,1.6165,-0.8729,-1.98957,-2.36844,-2.76195,-3.12435,-1.69202,0.27818,0.58241,-0.6647,1
-0.20484,-0.29819,1.17249,1.51285,-1.4482,-1.83195,0.44724,3.30959,0.76446,-1.78027,0.5533,-1.08623,0
-2.76317,-1.52803,-4.62319,2.71505,0.89321,-4.153,-3.29772,1.76518,3.16319,0.66381,-5.45351,1.61557,0
2.49069,-1.40925,1.03946,2.13709,1.19947,-0.49354,1.8609,1.73256,0.35774,-0.97677,2.44689,-2.52955,0
3.51486,-1.9918,1.69896,0.79012,-1.42722,-3.14868,2.0163,4.48841,2.31665,-2.62342,1.37896,-2.45795,0
3.14622,-0.94356,-0.79556,-2.1912,-1.07635,-2.60451,-0.312,0.08406,2.35807,-1.36334,-1.70568,-0.52657,1
3.72681,0.56947,-1.70684,0.44598,2.05053,2.41618,2.25375,1.88641,1.33733,-0.17138,-0.64013,0.55758,0
-3.41858,-1.06593,-0.25856,1.35398,-1.52054,-2.78286,-1.33286,2.71904,1.05334,0.28969,-1.63712,1.13417,0
1.68177,-1.06489,-1.75979,0.39249,-1.93788,-4.85875,-0.88283,4.32953,4.14522,-2.66869,-3.57911,-0.25341,1
-2.83895,-0.18484,-1.48521,3.49646,0.51298,-3.25553,-3.16946,-0.67717,0.18036,-1.20357,-1.34223,-1.85374,0
0.34387,1.72008,0.34954,-0.85617,-0.77509,1.63182,0.61914,0.63602,-0.34094,-0.68776,-0.11973,0.71906,1
-2.54284,0.80763,2.15811,0.62719,-1.16236,1.37536,0.74955,1.39098,-1.68812,0.29764,1.81386,0.54464,1
-1.4434,1.29317,-3.68447,2.31056,-0.06413,-2.13776,-2.42327,2.41871,2.40499,-1.61719,-4.74775,0.98452,0
4.07733,-1.38266,-0.92658,0.97593,1.41089,-0.32648,2.18792,2.91462,2.24757,-0.66705,-0.04299,-0.7565,0
6.09581,-1.14397,0.95541,0.28501,2.16216,2.33001,4.43502,2.1177,0.75828,-0.38476,3.00195,-1.62498,0
-0.55533,-0.50905,-0.59013,1.28844,-0.22207,-1.12215,0.01961,2.48047,1.14507,-0.24999,-0.96745,0.40611,0
-2.65556,-0.70676,1.42529,-2.67486,-2.49044,0.00049,0.26731,1.15462,-0.15296,2.06102,-0.42383,3.10934,1
1.57952,1.15407,1.40243,-1.9131,-2.10915,-0.36082,0.32375,0.22498,0.10121,-2.07509,0.4076,-0.78384,1
-7.2428,-0.83072,1.43825,1.3257,-0.66076,-1.04685,-2.77048,-2.61705,-2.89147,2.55893,1.09831,0.63232,1
4.12096,0.61922,-0.89857,-1.54677,-1.06305,-2.15183,-0.42834,0.02274,2.1519,-3.1929,-1.60716,-1.72885,1
1.06056,1.21754,0.70353,-1.92899,-1.12945,-0.61832,-1.23961,-3.13005,-0.73956,-1.72253,0.30931,-1.61811,1
-1.30094,2.68264,2.9534,-0.44626,-3.08904,-0.90492,-1.48515,-1.52835,-2.12214,-3.57115,1.88636,-2.74617,1
1.44946,0.21533,-1.75467,-0.59995,-0.50143,-2.40565,-1.6423,-0.57035,1.77246,-1.73333,-2.45681,-0.71144,1
-2.16661,3.24143,0.12695,1.66648,-1.78431,-1.38085,-2.80722,-0.71944,-0.97539,-3.73148,-0.78665,-2.10253,1
-1.6225,1.72739,-2.68974,3.01114,-0.1479,-0.83154,-1.15357,4.0084,1.84724,-1.66116,-3.5507,1.12453,0
0.32533,1.96674,-0.58594,-0.62177,-0.22609,1.37025,-0.23784,-0.45282,-0.25417,-0.81654,-0.86799,0.48232,1
3.24123,0.2497,-3.91931,1.23394,-0.33331,-4.61051,-2.01293,2.46842,4.48632,-3.94034,-4.93467,-1.40417,1
1.5974,-0.91704,0.75022,0.55438,-2.57394,-4.12719,0.18041,4.3341,2.61742,-3.15903,-0.7268,-1.57004,0
1.30797,-0.68968,-2.50718,0.71713,-1.15162,-4.65923,-1.76884,2.6665,3.70402,-2.5209,-3.91658,-0.54381,1
0.80269,3.12616,0.42345,-0.67584,-1.10477,0.30855,-1.44466,-2.51729,-1.16211,-3.16655,0.10876,-2.09326,1
-3.09129,-0.72892,-0.72318,-0.25819,-1.09577,-1.97864,-1.91765,-0.01119,0.48424,1.04176,-1.95263,1.52595,1
-0.61439,0.22587,-2.84469,0.09929,0.75768,-2.71687,-3.84671,-4.10952,0.63466,-0.74063,-2.92543,-1.08566,1
1.29868,-0.72073,0.86947,2.04651,0.37006,-0.46346,1.49119,2.64472,0.48252,-1.08674,1.53881,-1.55427,0
6.74108,4.94922,-3.60404,-1.00521,1.61415,4.21681,1.50916,0.72559,1.82908,-3.62534,-3.0685,0.18004,1
1.7655,-4.22042,-4.50641,-1.56861,1.04267,-5.38395,-2.38205,-0.93283,4.57658,1.76137,-5.22014,1.32121,1
0.88772,0.01525,0.68318,0.23729,-0.95172,-0.119,1.36942,3.13883,0.89852,-0.89577,0.1794,0.19792,0
-2.19751,2.0364,-1.92923,0.26936,1.32704,3.78535,0.03047,0.04109,-0.80862,2.06131,-1.7992,3.35058,1
4.13919,0.97284,-3.7043,-1.91985,2.05757,-0.62796,-2.28506,-5.4805,1.23764,-1.27021,-2.92995,-1.42546,1
2.76431,2.28644,-4.12075,0.11382,1.5705,-0.60888,-2.48042,-2.79753,1.54287,-2.48653,-3.78832,-1.16348,1
-2.38172,2.97189,-1.89855,0.08285,0.93424,1.92665,-2.63162,-4.04317,-1.76968,0.11977,-1.719,0.66219,1
6.01664,-0.09799,-1.5993,0.94268,0.53339,-1.35449,1.86285,4.02352,3.52601,-3.32711,-1.31592,-1.76554,0
4.04963,2.57457,-1.90325,-1.1497,0.2214,0.16219,-0.8186,-1.78397,1.05796,-3.25553,-1.88441,-1.61124,1
5.01648,2.91467,3.26523,-3.0314,-3.18879,0.66093,1.81411,0.35171,-0.3517,-4.98723,2.34889,-2.95702,1
1.65663,2.06146,0.03024,-2.63177,-0.09007,1.88,-0.45198,-3.78437,-1.18302,-0.69116,0.11045,-0.35719,1
0.81702,1.47933,1.4207,-1.91073,-2.07033,0.75436,0.78902,0.91474,-0.17286,-1.34093,0.33699,0.32544,1
3.47105,-0.72372,1.31933,0.40637,-0.05196,0.26048,2.84864,3.25634,1.02711,-1.2776,1.79773,-1.20698,0
2.88923,-4.07659,2.90707,2.02566,-2.28627,-6.42492,1.58039,5.60204,2.87508,-3.25577,2.38425,-4.20253,0
-1.60975,-1.04357,0.23043,0.85748,-2.09057,-3.83529,-1.29984,2.46661,1.48242,-1.26547,-1.23171,-0.38384,0
-1.17948,0.56463,1.92627,-1.95609,-2.30751,0.70583,0.73874,1.13002,-0.61681,0.25811,0.60459,1.44591,1
-5.48049,1.07954,2.20742,-0.54118,-1.72687,1.40432,-1.03678,-1.32814,-2.98504,1.72196,1.29359,1.67001,1
2.98266,0.65248,0.72253,-4.89667,-3.10712,-0.14318,1.20354,1.383,1.74409,-1.06314,-1.44991,1.75881,1
1.63322,0.56834,-2.14691,-0.7297,-0.18481,-1.15582,-0.89434,0.32435,1.93822,-1.18468,-2.82545,0.3908,1
2.13593,-0.17144,2.40658,-3.16798,-3.12018,-0.30301,2.15158,2.88753,1.01192,-1.04412,0.73122,0.75074,1
2.71545,2.77741,0.2615,-1.48667,-1.17576,0.81413,0.03916,-0.70521,-0.03202,-3.10521,-0.21148,-1.31092,1
-1.9793,1.43693,-0.01357,-1.22397,-0.54469,3.54819,1.35562,1.92901,-0.60991,2.09305,-0.82396,3.97311,1
-2.05489,-0.34298,-1.68798,1.21627,-0.70517,-2.45879,-1.73201,1.83815,1.58257,-0.2689,-2.77856,0.96006,0
-3.5499,-3.25904,-0.65437,0.6545,-0.84111,-3.5583,-1.24877,2.12916,1.60564,2.37319,-1.84289,2.01151,0
-2.40505,0.18704,-0.79057,0.71978,-1.99436,-1.36928,-0.25627,4.84508,1.85223,-0.19008,-2.73075,2.55695,0
-2.85094,0.31285,1.77957,-2.17281,-2.54362,-1.04591,-1.61687,-2.01917,-1.36123,0.27096,0.30818,0.48467,1
-2.75254,0.58609,-1.72063,2.72431,-0.74611,-1.64063,-1.17896,4.06039,1.57875,-0.81635,-2.85084,1.3122,0
-2.53967,1.07619,-1.07295,-0.85463,-0.14537,0.54696,-1.90814,-2.30964,-0.81861,1.06683,-1.63608,1.55695,1
-2.73641,-1.09144,-3.16496,1.89282,-0.23938,-2.8307,-1.71057,3.70924,2.8675,0.77212,-4.52005,2.59362,0
2.17652,3.02294,-0.67465,0.5885,-1.60248,-1.16441,-0.85765,1.54808,1.22057,-4.79533,-1.60552,-1.9989,1
1.43893,-0.94942,0.22191,0.33231,-0.66833,-1.41196,0.97092,2.8133,1.56924,-0.90497,-0.17014,-0.3273,0
-3.31997,-0.71764,1.28033,0.67004,-0.86911,-1.0552,-1.01467,-0.39657,-1.16763,0.86554,0.89542,0.02774,1
5.20003,-1.30203,-0.13298,0.84284,1.13084,-0.39914,2.73099,3.05051,2.15504,-1.52297,0.88743,-1.74543,0
1.87359,1.98421,-2.66059,0.0786,0.20661,-0.66596,-1.46579,-0.35223,1.55076,-2.40224,-3.02892,-0.48212,1
-2.04839,-1.25431,4.09027,-1.46898,-2.89932,-0.9162,0.88778,0.90779,-1.39266,0.52637,2.98101,-0.08263,0
2.82096,4.04502,-1.53843,-1.56093,0.0292,2.80763,-0.04591,-1.22122,0.01244,-2.42975,-1.7186,0.14251,1
-3.16957,0.09743,1.48291,0.92764,-1.42212,-0.46566,-0.35915,1.36996,-0.93312,0.17554,0.75309,0.40908,0
