v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,target
1.27308,-0.08549,0.10862,0.61766,1.53604,-0.75273,0.04958,0.59728,0.63098,0.14847,0.0863,-0.22065,298.2501824966732
-0.31977,-1.24878,1.54844,-0.94114,-0.63941,0.59661,-1.5643,0.38855,0.9456,-1.4747,-0.49434,-0.76319,-147.5846062262534
0.51658,-1.34085,1.52391,1.49559,-1.26618,0.37477,0.11065,-0.22617,-0.33021,-1.33913,0.55118,-0.27625,37.469174040853986
-1.70416,0.12733,-0.00471,1.11969,0.50453,0.95018,1.61278,0.77988,-0.95149,-0.90814,0.86159,0.23081,-51.9236934667368
-1.17975,-1.56171,0.22462,-0.21357,0.41182,0.48823,-1.32013,1.26072,-0.67566,0.66988,0.42742,1.46326,-91.81995599087426
-0.77844,-0.66584,-0.55911,-0.67692,-1.22432,-1.24268,-0.32553,-0.34944,0.82175,0.23005,-0.71097,-0.24572,-229.29030689208125
0.83141,0.72131,0.3107,-0.09768,-0.89498,2.02174,-0.55502,-0.62129,0.32845,1.30029,-0.91794,-0.27274,-6.375844918995282
-0.06657,-1.0186,2.01066,-1.1305,-1.08409,0.86466,-0.47498,-2.36304,0.62307,1.86546,-0.84837,0.44708,-174.7363364203086
0.16424,-0.46677,1.24892,-2.06296,0.44963,3.07986,0.42899,0.07292,2.27421,-0.09239,0.5287,-1.18857,-66.290044103997
-0.25544,1.09813,-1.6605,-0.44909,-0.92369,0.6425,0.56952,-1.31304,-0.14414,-0.18021,0.17204,1.28213,-130.919013357274
-0.8263,0.14595,-0.3283,-1.02782,1.09766,1.10019,-1.41518,2.58215,-0.12579,-0.02818,0.1799,0.36082,-48.79496572803358
0.60118,-1.37001,0.19318,-0.3949,-2.173,-0.0682,1.7561,-0.44263,-1.66177,0.19126,0.81946,1.55139,-145.41384466707188
-1.91896,-1.30664,-0.59906,0.30862,0.10852,0.63478,0.42515,-0.6629,-0.72265,1.06902,-0.18373,1.0492,-164.36083590279424
-0.63308,-0.51064,-0.29314,-0.38551,-1.27769,-0.905,-1.34387,0.747,-0.67814,0.06688,1.58513,0.14851,-185.38741885953652
-1.00404,1.42277,-0.61096,0.70296,0.60284,0.54785,0.62845,0.85717,-0.46241,-1.28781,0.95451,-1.33821,1.7213910367123104
0.63176,-0.65264,-1.52306,0.57739,1.17834,-0.50104,-0.03976,-1.33045,0.13628,1.22543,-1.4923,-0.29331,189.58866989073158
1.31224,-0.58151,0.1821,-1.3034,1.28354,1.0518,1.43339,0.11028,1.2706,-1.17546,-1.75678,2.0452,150.3066373327304
-2.64654,-0.82782,-0.09635,0.74226,1.3432,-0.99719,1.60252,1.56098,-0.48615,0.06096,0.98984,-1.01925,-95.69742405924706
0.87941,-1.03448,0.68104,0.7836,1.15437,-0.70223,0.05836,-1.75788,-1.70773,-0.12758,1.59372,1.08039,246.81534267070379
0.51008,-0.01196,0.3512,-1.1199,-0.56873,0.12846,-1.32443,-1.08112,0.50424,-0.73532,0.08632,0.14922,-65.45398733908382
0.29577,-0.62389,-0.65635,-0.4279,1.20087,-0.11766,1.11468,-1.30005,-0.07318,-2.18597,-0.46622,0.2762,104.12711338261623
-0.37909,-0.64498,-1.33117,0.60988,-0.79063,-0.67859,0.1765,2.19485,0.28877,0.8824,0.09965,-0.00058,-67.79970036988304
-1.33884,-0.05202,1.56413,1.93664,1.05058,0.56785,1.15234,1.66849,0.82813,1.43902,-0.40223,1.61164,72.42793520302868
1.45192,0.0283,-2.94049,-0.55113,-0.04104,-0.66372,0.40864,0.283,-0.03001,0.25388,0.32357,0.00046,110.44351076405607
1.71751,0.35912,0.26221,0.81521,0.63717,-0.6213,-2.20304,-0.93292,0.52761,-0.025,-1.85006,0.07973,263.0070030455684
0.27047,-0.61791,-0.86112,-0.11618,-1.04833,0.29217,0.56719,-1.45476,1.05021,1.62509,1.13877,-0.45499,-62.243510962025724
0.55833,0.82419,-1.74907,0.03318,-0.11084,1.54464,-0.30086,-1.51026,-0.14773,-0.8001,-0.58097,-0.4536,44.265399007332476
0.91449,0.79795,-0.41162,-2.00866,-0.92472,-0.80913,0.03412,-0.36233,-1.1986,0.62228,1.50183,1.50379,-99.8233249728125
0.44211,0.05246,-1.2019,1.42856,0.01496,-0.79704,-2.17761,1.02244,0.37467,-0.52466,0.08402,-0.62343,133.29622265727542
0.80459,-0.23507,0.31673,-0.14603,-0.08721,-0.24224,-0.01037,0.54514,-1.24712,-0.27017,-2.26824,-0.08731,48.08284295733214
2.60335,0.13519,0.17104,2.28278,1.97011,1.34359,0.90115,-0.9733,-0.54867,0.04299,-1.83515,-0.17181,556.2029663722371
-0.20996,-1.11148,0.57661,-0.36647,0.17184,-0.34514,0.76056,0.53041,0.48872,-1.22902,1.44438,-0.91569,-17.782151891253534
-0.17972,0.34877,0.94138,-0.45889,0.93904,-0.50344,0.56473,1.11292,-0.70358,2.62023,0.29815,-0.58507,37.49448986726933
1.68041,-1.51727,1.01936,1.26677,-0.22864,-0.36634,0.91572,2.15928,0.88923,0.61825,0.11332,0.58136,226.20551469938277
-0.29932,-0.14164,-0.19042,0.09986,0.01756,-0.2912,0.90745,0.51133,-0.32968,-1.79778,-0.53587,-1.49837,-25.77131483770345
-0.67791,-1.98351,-1.37326,-0.13665,0.80154,0.76808,-1.11877,-0.46957,1.70819,-1.4539,-1.59261,0.53361,-17.73996228544641
-0.21381,0.67011,0.61972,0.01123,-0.82587,1.94365,0.26982,-1.82114,-0.02912,-0.56075,-1.30853,0.21552,-101.00542802350614
-0.19861,-1.18332,-1.64989,-0.35774,-0.3463,-1.26706,0.01468,0.07375,0.1834,-0.8411,-0.64101,-0.41459,-75.80033386617833
-1.04869,0.99043,0.68886,-0.09672,-0.75954,-0.00379,1.06196,0.09778,-0.65435,-1.35471,0.71541,-0.61077,-170.69168687134928
-0.28999,0.34655,0.66538,1.07802,-0.53125,-1.89044,-0.37271,-0.03859,-0.23198,0.57959,-1.62102,1.2687,-20.38964307320615
0.62229,-0.29768,1.25024,1.89858,0.02844,-0.05706,-0.77169,0.54969,0.44523,-0.61646,1.09951,-0.91642,188.17417407864937
-0.2269,0.08849,0.18226,-0.43763,1.46865,-0.3378,-0.05931,-1.49762,0.41227,-0.37073,0.00462,0.76581,77.9509134210705
0.54002,0.96456,-1.02864,-0.69908,0.51918,-0.42365,0.67426,0.61118,-0.26321,0.10058,-0.77143,0.08384,50.96553251912424
-1.23115,0.46302,0.75712,-1.2175,-0.26561,-0.09004,1.46309,-0.28053,0.42763,-1.15816,0.5757,2.0219,-215.5897360618985
1.69958,-0.89706,0.06637,0.42217,0.89425,-1.19582,-0.76964,0.87086,-0.23596,1.27602,-0.32214,-1.02476,270.5778713835512
-1.83114,0.85741,1.14673,0.38858,0.62224,-0.59831,1.87975,0.3871,-0.22119,1.10384,-0.67092,0.8918,-110.03829880387421
1.2003,0.06337,0.44075,-0.88294,1.86964,-0.96348,-0.5303,-0.14606,0.00827,-1.19855,-0.50209,-0.85698,224.1812484315571
-0.32116,-0.05167,-0.24312,0.07302,-0.35312,0.91208,0.03962,0.4878,0.51713,1.52481,0.0912,0.34078,-57.306770586974146
1.30118,-0.50377,0.85102,0.4242,-0.35403,-0.88344,-0.43145,0.71451,-0.10165,-1.2747,0.52291,0.15459,129.10153884694674
-0.3776,-2.5379,-1.31494,-0.20663,-2.31255,-2.03391,-0.06182,-1.52707,-0.05763,-0.69485,0.8479,-0.93423,-243.4590855177551
-0.72392,-0.21154,0.26621,0.21755,-2.03853,-0.59388,0.32275,-1.78096,-0.21091,-0.42347,0.52337,-0.47672,-230.9270754409266
1.30343,-1.56888,-0.10363,-0.55939,1.16286,0.64225,1.78415,0.90766,-0.10756,0.46795,1.32855,0.50612,206.26922319967366
-0.07781,-0.23745,1.13149,2.70806,-1.44369,-0.70805,0.4408,-0.49708,0.19733,-1.92552,0.63743,-0.61206,37.2654310543016
-1.0713,-0.88389,-0.40553,-1.31758,-0.3561,0.11177,0.95063,-1.28361,1.04038,0.37593,-0.21363,0.51046,-219.00718479906953
1.88603,0.46571,-0.17674,0.77693,-1.39535,0.51248,-0.69597,0.91677,-1.22489,-1.11893,1.82051,1.30949,128.41355359496393
0.19008,-1.17055,-0.3427,0.20997,2.02963,1.841,-0.58007,-1.04076,-0.43176,-0.2165,-2.94222,1.24849,186.2751122873208
0.73097,-2.66181,1.13459,-0.19222,-0.35395,0.4661,0.8778,-0.25832,0.83489,-1.89889,0.43742,0.78682,34.06352961258323
-1.48769,0.0719,-0.81254,0.56921,-0.88855,-0.00439,0.03008,-0.96632,-0.80472,1.24947,1.74758,0.33972,-177.82329187327608
-0.26989,-0.4638,0.98269,0.27414,0.36128,0.04944,0.74311,1.38076,1.72125,1.36725,-0.56305,0.96301,17.151547293160245
-0.37014,-0.45855,-0.92058,1.41241,1.59585,-0.01545,-0.10241,-0.69345,0.13003,0.09088,-0.07419,1.5719,186.5475557979008
1.17017,0.15706,0.55828,1.38173,-0.38471,0.67344,1.11109,0.2166,0.12205,0.55086,2.1941,-2.42622,183.558623665945
1.53439,0.84739,-0.19103,-0.97156,-1.3207,0.27632,-1.17012,-0.46798,0.83459,-0.85516,-0.46422,0.44743,-22.858592300974266
0.29375,-2.04712,0.78219,1.44765,1.8259,-0.89048,0.14615,-0.16068,0.53372,-0.45268,-0.13149,1.22036,274.37442379088577
0.65413,0.49085,1.10791,0.49314,-2.00888,-1.82922,-1.24305,-0.27388,-0.39892,0.83027,-1.01232,-1.12386,-84.92067693183738
1.59256,0.28135,0.75249,-0.88454,0.49231,0.36512,0.4901,-0.32954,0.46914,-0.48577,0.47953,0.81964,151.5201007135178
-1.22652,1.66497,0.4751,-0.1961,-1.72349,0.81314,1.83085,-0.74852,-0.06313,-1.18439,-0.13246,0.6013,-283.7620886672635
0.4301,0.78872,0.10934,-1.02825,-0.4717,1.5,-0.47387,1.2374,0.38687,1.3319,-0.25778,0.71346,-61.86994815380999
-0.09166,-0.46601,1.35083,1.96867,1.19495,-0.73043,-0.02534,-0.01825,-0.21041,0.59548,2.08096,-0.38309,228.9031946453905
0.95835,0.68974,0.67739,0.84022,0.1064,1.39221,0.14729,-1.49392,-0.15954,0.70813,-0.30874,1.37542,154.18702538756773
0.38229,1.37736,0.8013,0.88269,-1.74176,-0.5728,0.66564,0.82262,1.21186,1.70486,0.1767,0.70657,-57.09893829111655
0.67715,-1.15291,0.66056,1.6095,0.27042,-0.45219,-0.17353,-0.65794,0.51804,-0.56112,0.09728,0.74951,189.87824898020966
0.671,-2.21685,-0.86372,0.0882,0.47075,1.5152,-1.31871,1.54763,0.30955,2.12655,0.02031,-0.17559,113.52594562384493
-1.1138,1.27427,0.90294,-1.5575,-0.50335,0.5612,0.55585,1.67444,0.33321,-1.40076,0.41364,1.26444,-246.05378210255472
-0.94678,-0.48487,-0.08343,0.39691,0.62613,-0.411,-0.45647,0.60896,-0.92632,-1.69366,-0.19176,0.48927,-17.39590323272241
0.87584,0.17161,-0.28207,0.14481,1.56882,-1.53163,1.34533,-0.89275,-1.64493,1.09921,0.18656,-0.42229,233.44324023940143
2.47888,0.97494,-0.28906,0.34478,0.76068,-0.63682,0.8404,-1.78103,-1.24594,-0.4118,-0.69408,-0.4586,329.49844463831187
0.32927,0.01815,0.19969,-0.54184,-0.32953,-0.12291,0.4913,1.60114,-0.62106,1.48278,-1.0863,-1.18897,-36.02514551949508
0.75588,0.84088,0.86967,0.16815,1.47297,-0.01517,-1.79599,-0.94136,-0.80905,1.74333,1.10306,-0.87085,220.9851976361557
0.99126,0.5189,-3.12335,-1.36622,1.2237,0.75954,0.29211,0.55876,-0.25937,1.01507,-0.19119,-0.24927,120.48252727783859
-0.9066,0.1794,-0.21542,-0.98846,-1.30445,1.02377,-1.01117,-0.81544,0.66092,-0.13319,-1.39842,-1.60502,-273.0216061089559
0.89279,-0.40199,-1.40576,0.14661,-0.73032,-2.76907,0.33383,-0.84181,-2.373,1.32139,-0.05897,1.23242,34.99941490238151
-0.34569,-1.70368,-1.8615,-0.2736,0.20443,0.74787,0.04735,-0.06112,-1.6239,-0.97528,0.29345,-0.65887,-31.033761616160312
-1.60208,-0.419,-0.20767,1.73328,1.30956,1.04769,-0.80687,-0.05083,-0.62325,0.8462,-0.2381,-0.87033,57.25628472148058
-1.11323,0.2503,-0.47965,-0.46117,0.4475,0.06551,1.52722,0.99048,-0.30909,1.81629,1.30126,2.15231,-90.91451267620576
1.24281,-0.60045,1.6053,0.39198,0.91681,-0.44915,-0.07754,0.96397,-1.32986,-0.10134,-0.45128,0.66284,224.12037410036552
0.16886,1.59848,-0.30586,0.63554,-1.03789,-0.773,3.16319,-0.14689,-1.13406,0.83724,1.17049,1.11827,-25.335375011512898
-0.43718,-0.46879,-0.17605,-0.86675,1.42894,0.04066,-0.61822,-0.64567,0.26724,2.42623,-1.83665,0.35896,14.177168868561042
-1.81772,-0.19791,-0.91103,1.01384,-0.27384,-0.73485,-0.99187,-0.25131,1.90258,0.57228,1.3587,-0.4131,-133.24346956202882
0.76706,0.88835,-0.15847,0.44022,-1.10358,-1.10357,-0.49894,0.63948,-0.82667,-1.88998,1.05386,0.46424,15.852807484252763
0.03093,0.7478,-0.64931,0.57264,-0.1267,-1.24113,-1.99201,1.95924,1.3324,1.31707,0.16274,-0.05677,28.51996608388082
-0.30187,0.62028,0.84315,0.09332,1.17315,-1.38229,0.57743,0.1856,-0.49994,-0.8797,-0.45474,0.2707,73.8283223975509
-0.4976,0.46649,-0.69664,-1.16903,0.93662,-1.49319,0.43861,0.52785,0.73964,-1.17301,0.94467,0.71529,-32.761201195646464
0.73391,-2.11798,0.255,0.92927,0.77707,1.68338,0.8959,1.78512,-0.0743,-0.59481,1.17368,0.48063,205.51394366892018
-0.39011,-1.01789,-0.91995,0.16881,-0.93313,0.23879,0.83842,1.10517,-1.23698,-0.05106,2.17497,0.6204,-93.46731605380184
0.79243,-1.1847,-1.13311,-0.45535,-0.77829,0.29552,0.5208,-1.68498,-0.215,-1.02929,0.25047,-1.56935,-13.759594643651239
-1.18438,0.85062,0.9441,-0.6637,-0.08317,0.58222,-0.05222,0.03894,-0.56326,-0.97487,0.15594,-0.35507,-164.23831054753003
0.7334,-0.12614,0.4922,0.49839,0.02541,0.57108,-0.62003,-1.32749,-1.19478,1.43246,-1.39164,-0.89445,96.21422122147058
0.99403,-1.4609,0.56739,-0.86836,1.00075,0.20035,-0.55731,-0.41191,0.97997,-0.61551,0.18451,1.20988,134.4569873187228
-1.01735,1.22925,0.83273,0.73975,0.27587,1.99898,0.62613,-0.06395,0.10766,-0.17374,0.86562,1.18928,-26.31803692641053
-0.36879,0.24854,-0.66907,1.11987,1.28754,-0.9327,-1.26001,0.02014,0.39095,-0.40919,-1.27439,-1.29557,133.71849462354274
-0.12874,-0.93448,-1.41863,0.82961,0.0244,-0.98607,0.32491,0.36402,-0.03434,0.47802,-0.66164,-0.0396,35.221085734757075
-0.39974,1.88335,1.82311,0.00467,-0.92514,-0.76823,-0.47707,-0.99574,-1.00847,-1.27763,0.03382,-0.70936,-118.7287010705
-0.4118,-1.03567,-0.00847,0.59997,-0.29102,0.14935,-1.57798,-3.6827,0.45048,-0.89252,1.30952,0.46529,-20.00124853007748
0.51795,0.14848,-0.03561,-0.28881,-0.54704,-1.77037,-0.83908,2.81846,0.15618,0.01913,-1.66614,1.40386,-24.511978661224468
0.48295,0.69156,-0.0238,0.59882,1.01169,-1.14684,-0.82775,-0.88876,-0.93728,0.26877,-1.96801,-0.5395,158.38007712447472
-0.97478,0.73867,1.86194,-1.19002,-1.70112,-1.2037,-3.04573,0.93002,-0.41792,0.16399,0.55365,-1.12606,-312.3944891980895
1.47085,1.58043,-1.61622,-0.08748,0.36526,0.42101,-0.0845,0.78172,-0.21483,0.00941,-0.66327,-0.18826,168.59928420247275
-0.93474,1.20394,0.98578,0.96835,0.50191,0.61065,1.06734,0.29837,0.25239,0.8934,-0.67228,1.2517,4.611830975574084
-0.06275,-0.45412,-0.02363,0.93535,-1.79304,0.53154,-1.56828,-0.93753,0.65527,0.21142,-0.02658,1.57816,-103.96954911626146
-0.50474,-1.05421,0.77593,0.24129,1.19203,-0.94019,-2.62391,-1.2015,0.52124,-1.11225,-0.11068,1.11052,66.73324285758488
0.58775,0.12524,1.20136,0.15229,0.26017,0.91836,-0.05361,-3.34776,-1.88632,0.97328,0.93579,0.84095,97.37574785352352
-0.46315,0.30477,-0.29369,-1.50999,-0.58003,-0.14872,-0.3653,-0.02441,-0.49223,-0.56932,0.08353,1.70176,-187.29300924951056
-0.46124,0.16649,1.13128,-1.79873,-1.07053,-0.48373,-0.89499,-1.02611,1.06215,-0.00161,-1.29584,1.09164,-256.81232177502875
0.14087,-2.92314,1.07963,1.43693,-0.37183,-1.54362,-0.10669,1.11347,0.23163,-0.60873,0.1784,-0.39185,70.97548452017865
-0.08542,-0.27718,0.26757,0.99666,-0.41585,0.65867,-1.93987,-2.44976,-0.01065,0.70084,0.52401,1.19032,20.24532621504608
1.54809,1.44562,-1.04358,-0.41084,-0.65829,-0.54045,-0.2314,0.54238,-1.8774,-0.913,1.16777,-0.5452,81.25039279593811
3.43368,-1.46277,1.15614,-1.15036,-0.21642,0.21041,1.0137,-1.58636,0.77531,0.02718,1.01959,0.55391,261.5750067146098
2.193,-0.59322,0.6581,1.32317,1.03173,-1.88156,-1.76851,-0.5015,0.55997,0.61276,0.50373,-0.41943,392.49405658436876
-0.51627,-1.09093,0.82338,-0.04497,0.02444,0.77843,0.21817,0.95397,-0.85313,0.77898,1.61778,0.17958,-40.42677392683496
1.23529,0.42683,-0.26767,-0.20942,-0.2566,0.60269,-1.88646,-0.2035,-0.67645,-0.80114,-0.31121,-0.80432,86.5267753203633
0.35268,0.91123,1.99621,-0.68378,0.05605,1.05355,0.44195,-1.32037,0.9121,-0.31035,-1.75373,1.07089,-13.729830670172234
0.46274,1.25355,-1.52727,1.00536,-0.25851,-0.80796,1.77499,0.70044,-0.52894,-0.76925,-0.62894,0.3117,80.97306838706153
0.92843,-0.5839,-0.20692,-1.87011,-0.0079,-0.86471,1.16616,1.07748,0.85429,-0.1738,-1.02785,0.08468,-28.672644416138535
-1.14251,-0.8563,-0.65667,-1.79634,1.39174,-0.27071,-1.01146,0.29104,-0.30188,-1.33095,0.34182,-2.15848,-100.31772004273627
1.32558,-0.35428,-1.66892,-0.36198,-1.06297,-0.06337,1.85539,0.62849,1.15694,1.45339,-0.04826,-0.09042,18.419803861785994
-0.8125,0.39392,0.64108,0.38136,-0.37364,0.44414,-0.49587,-0.07522,0.64214,0.81634,-0.49635,0.19221,-93.41325568020049
0.10838,1.22743,-0.95648,-0.39438,1.16757,-0.82619,-0.67939,0.96887,-0.03531,-0.91952,-0.00412,0.77255,88.03444113799792
2.81162,0.86773,-0.68996,-1.32472,0.25774,0.69657,1.62923,0.29698,-0.60967,-1.67307,-1.60755,0.21798,211.22564710838176
-0.38151,-0.60693,-0.90807,0.08006,1.0305,-0.94772,-0.25921,0.28012,-0.93717,-0.28754,-0.85839,-0.41622,49.85014684707766
0.21025,-1.25053,-1.61054,-0.37942,-0.3606,1.48659,0.12862,-0.04936,-0.60083,-1.48795,-0.22391,1.82829,-34.53143515384101
0.36643,-0.27192,-0.31803,1.03521,1.74922,-0.72776,1.09594,0.47708,1.41469,1.10228,1.19342,0.85739,259.3273947888578
0.86186,1.03393,-0.17468,-0.15147,2.44514,0.40584,0.67368,0.63133,-2.33861,1.33232,0.47518,-0.46886,291.63579763376873
-1.16998,-0.7821,-0.54768,1.43254,0.31277,1.59822,-1.68063,-1.22778,-0.46659,0.49426,-0.54236,0.7084,-6.178942286189817
1.53522,1.39529,0.30352,-0.36266,-0.2427,1.33066,0.05208,-0.12973,-0.25438,1.80847,0.84096,1.36355,116.66326233973727
1.73989,-0.34894,0.64753,-0.0321,-0.81503,0.0846,0.71035,1.70023,-1.29147,-0.23412,0.14876,0.79715,102.8087476464183
-0.82733,0.45178,-0.58407,1.2735,-1.00213,-1.18367,-0.8041,0.0826,-0.64992,-0.32806,-0.33539,0.32468,-93.69607054357002
0.87486,1.89432,-1.16263,-1.43914,-0.9972,1.10156,0.16879,1.72199,-1.13725,-0.22091,1.63757,0.84709,-74.42745430814956
0.13569,-0.23192,0.42433,0.36862,0.56225,-0.68181,-0.74298,0.84886,-0.7642,0.74442,0.41944,-0.07216,87.8616880571789
-0.36594,-1.13611,-1.13133,-0.16117,-0.48311,1.97899,-0.45233,0.31781,-0.96969,1.78935,0.30952,-0.20986,-85.5823302037787
-1.13782,0.88726,0.65575,-1.03265,-0.50884,-0.94742,0.36817,-0.46105,0.08483,-0.82679,1.12397,0.99461,-211.987337276965
-0.23042,-0.90214,0.45627,-0.66859,-0.21785,0.43686,2.12558,-1.18435,0.64092,-1.42973,-0.69551,2.42316,-87.24541780881106
0.84818,0.69519,2.38173,1.70697,0.7381,-0.94926,-0.31508,0.81105,-0.52949,1.02843,-0.38587,-0.44728,249.87471363084322
1.28466,-0.11816,-0.30891,-0.2611,-0.46906,0.86227,-0.40293,0.51358,0.9312,-0.19193,-0.18511,0.75331,70.77358365625085
1.89612,-0.09139,0.959,1.10265,-0.5122,-0.04102,-1.27394,-1.53539,0.25432,-0.70146,1.60588,-0.03067,223.92917182050925
1.32376,-1.33662,-0.0324,0.29508,-0.46799,0.88463,-0.00492,-0.3359,0.45757,0.0875,-1.04845,-1.03922,102.52149378975183
-0.13895,-0.78468,-1.06515,0.36314,2.09371,0.1507,-0.60596,0.11996,-0.98598,-0.28739,-0.5079,0.9589,185.66862901866256
-0.2826,-1.71031,-2.04248,-1.44816,0.36334,-2.96833,1.07316,-1.00314,-0.91728,-0.27997,-0.15616,0.27033,-85.70874827880247
0.68638,-0.00124,-1.37799,0.30959,-0.16144,0.19749,0.52792,-0.56131,-0.11968,-0.0662,-0.76402,-0.04012,68.34466372065762
-1.2037,-2.5239,-0.85329,0.06146,-0.6034,1.06931,-0.50764,0.71132,-1.42068,0.74598,-0.52721,0.76103,-171.89515162006344
-1.64073,0.28552,-2.16747,0.8617,-1.10396,0.96099,1.80822,0.1246,-2.30299,-0.90109,-2.17898,-0.55994,-221.9020219859478
-1.03093,-0.70556,-0.99896,0.92058,-2.21859,-1.71128,0.65117,0.09664,0.47882,-1.91032,-0.85185,-1.4182,-244.03134238444997
0.80251,0.31293,2.21945,0.63165,1.07565,0.0644,0.53775,0.46428,0.51127,0.36548,0.46316,-1.72911,214.9329664876314
-0.60706,0.28518,0.74444,1.44633,0.83742,-1.36216,0.63101,-0.06618,-1.43231,-0.15048,0.1172,1.53925,100.78770852333649
1.64723,0.68339,1.30723,-0.81263,1.11373,1.87475,1.16246,-0.31186,1.61112,-1.58933,0.77213,0.73987,216.82373770784613
0.10869,-0.97572,0.66796,1.68444,-0.87716,1.34979,-0.97457,0.4167,-0.2317,0.49827,-0.68002,-0.04325,33.16050166387879
-0.8124,-0.53536,-0.60254,-0.79977,1.10675,0.81029,-0.76685,0.11273,0.24896,-0.17165,-0.45047,2.50204,-36.9524314941062
-0.61658,0.13661,-0.62809,1.36783,-2.00817,1.71747,1.02583,1.06658,-0.61397,1.83424,-0.77894,-1.1835,-156.8840950660961
0.90806,-0.00165,0.23008,0.26679,-2.45954,-0.35849,-0.98715,-0.0944,0.9381,-0.43495,-0.70906,-0.09218,-110.17480968319246
0.17999,-3.15973,1.26102,0.19011,1.48515,2.22544,-1.44547,-0.62888,0.58977,0.24268,0.08702,-0.96372,158.61073033277157
0.11353,0.31157,0.1555,1.1122,0.368,0.23055,0.34561,0.24062,-0.74917,0.96186,-0.30018,1.71707,108.90570224552742
-0.55587,-0.06262,-0.84151,1.5537,2.24111,-1.4987,0.51142,-1.30313,1.23718,-1.37021,-0.06005,2.00271,232.33057987438767
-1.508,0.51395,-0.30227,-0.2728,-0.57413,0.47453,-0.33893,-0.06425,0.21008,2.06567,0.01566,0.19852,-216.26479507749417
0.78568,-2.31073,1.20387,-1.04133,-0.07941,-0.22473,0.9443,0.54086,-0.94546,-0.36392,-0.61881,0.106,4.046013178505522
-0.41539,-1.90157,0.37789,2.15658,-2.10773,-0.12904,1.432,1.75818,-0.45862,0.54987,-0.4771,0.78729,-95.22825583732586
-0.49121,-0.32679,0.04688,-0.5705,-0.96766,-1.37847,-0.14995,-0.25141,-0.56085,0.14783,0.18598,-0.1134,-165.65145435286263
3.36067,-1.55341,1.09394,0.64242,-0.77357,-1.62212,-0.24266,0.2367,0.84918,1.06155,0.56386,0.01888,312.09284970728066
0.36866,1.76891,-0.44824,-0.12635,-0.64624,2.44973,-0.57154,-0.21319,0.16162,0.5913,-1.21917,-1.04697,-35.059001832696666
-0.86224,-0.39946,-0.27202,0.60968,1.89761,-2.33217,-1.54544,-0.86447,0.46053,1.3952,0.86453,1.14804,121.39463528366284
0.10586,1.73892,-0.38799,-0.35775,0.97247,1.97762,1.56895,-1.17738,0.56955,-0.28741,-1.21631,0.53241,64.50806246807055
-0.65628,0.86699,0.63071,-0.13231,0.13878,-0.03916,-1.45011,1.33284,-0.43795,1.86562,-0.27825,-0.40779,-63.24669704762312
2.63622,0.51196,-0.77522,-0.59763,1.49308,1.29051,-0.74558,0.33571,-0.20725,0.373,-0.98185,-0.00935,349.1183244415743
0.47371,-0.80929,0.12279,0.96822,-1.26855,0.84479,-1.72976,1.59336,-0.15753,1.05663,-1.26781,0.22679,-12.00842491173518
-0.92647,0.31665,-0.84057,-1.55048,-2.1988,0.32455,0.49626,1.30009,0.64311,0.50559,-0.47271,1.52219,-379.61853028085966
1.06612,-0.76263,-0.77745,-1.7319,-1.34334,0.3697,0.39795,-0.43804,0.6993,-0.24529,0.57583,1.41159,-110.35075929060538
-0.12494,1.50804,0.44119,-0.11153,1.29701,-0.07776,0.24187,-0.47137,-1.06437,1.13636,-0.15913,0.47737,91.97460488880314
-1.77681,0.39545,0.41968,0.65508,0.4033,-0.14894,-1.04621,-0.02493,0.10958,-0.45991,-0.02558,-0.29015,-102.52532287750635
-0.86806,-0.0674,-0.46781,0.19941,-0.00159,-0.4092,1.65594,-1.23923,-0.01552,0.21505,-1.81155,-2.20939,-87.24382324863882
-0.06143,-0.50261,0.68553,-0.03043,1.82419,-0.22087,-0.01943,0.66226,-1.43072,1.51057,0.51911,1.61737,153.52950159810518
-0.45715,0.08798,1.14874,1.05459,0.06826,1.4852,-0.8672,0.81706,-0.11611,-0.48117,-0.47886,0.64997,21.42181967588743
1.95681,-1.06467,0.87547,-1.0633,-1.37584,0.74115,0.37018,0.3265,-0.06303,-0.54552,-0.93118,-0.42246,5.504321205180623
-0.18557,0.59726,0.65223,-0.91568,1.16488,-1.18979,-1.04981,1.36844,-0.31561,-0.84781,-1.11383,2.2131,18.701905625107383
0.27155,1.28784,0.83633,-1.43058,-0.54439,-0.91084,-1.31598,0.34724,1.55236,0.07681,0.49771,-0.50992,-103.03994477491963
1.51314,-0.3961,0.387,-0.77135,1.02645,-0.8713,-0.78154,-0.46966,0.73883,0.7964,0.90261,1.89243,199.45457754174734
-0.96346,0.18532,-0.82401,-1.22905,-0.91354,0.14676,-0.20394,0.52999,1.42455,-1.49021,-0.20917,-0.98951,-251.0848409991858
-0.16394,0.1523,0.01821,0.24198,-0.32912,-0.83685,-2.07216,-1.18433,-1.80874,0.75073,-0.99973,0.83779,-36.769466189566955
1.7264,0.16912,1.72009,-0.82845,0.08591,-0.7381,0.199,-2.51879,-0.14344,-0.44437,1.3256,-0.64032,139.00592786947325
0.54684,-0.90352,-1.18715,-0.16944,0.61997,-1.60788,1.11665,-0.53644,1.78154,0.64867,0.26749,-0.27665,100.10868243601597
